id,text,label,Comments
99,"Ik maak de documenten met volgnummers 1, 1b, 1d en 2, behoudens de daarin opgenomen persoonsgegevens, openbaar. Ik maak de documenten met de volgnummers 1a en 1c niet openbaar.",deels openbaar,
100,"Ik maak de documenten met nummers 7, 8, 8a, 9, 10, 11, 12, 13, 14, 15, 16 17, 18, 19, 20, 21, 22, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 42, 45, 46 en 47 behoudens de daarin opgenomen persoonsgegevens, openbaar. Wijze van openbaarmaking Dit besluit en de documenten zullen binnen vijf werkdagen na toezending geanonimiseerd op Www.rijksoverheid.nl worden geplaatst en zijn via de volgende link te raadplegen: http://www.rijksoverheid.nl/documenten?trefwoord=&periode-van=&periode- tot=&onderdeel =Ministerie+van+Sociale+ Zaken +en+Werkgelegenheid&type=Wob-verzoek Afschrift van deze beschikking zal worden gezonden aan de belanghebbenden. Datum: De Minister van Sociale Zaken en Werkgelegenheid, namens deze, mw. mr.",deels openbaar,
101,"Ik maak de documenten, behoudens de daarin opgenomen persoonsgegevens, openbaar. Wijze van openbaarmaking De feitelijke verstrekking van de documenten/het document blijft echter met een beroep op artikel 6, vijfde lid, van de Wob tijdelijk achterwege. Aangezien de belanghebbende zich mogelijk niet kan verenigen met de inhoud van dit besluit, wordt hij in de gelegenheid gesteld om een bezwaarschrift en een verzoek tot het treffen van een voorlopige voorziening in te dienen.",deels openbaar,
103,"Ik maak de documenten met volgnummers 1 tot en met 6, behoudens de daarin opgenomen persoonsgegevens, openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.ni en is via de volgende link op te zoeken. http://www. rijksoverheid.nl/documenten?trefwoord =&periode-van=&periode- tot=&onderdeel=Ministerie+van+Sociale+ Zaken+en+Werkgelegenheid&type=Wob-verzoek Datum: 28 MEI 2021 Hoogachtend, de Minister van Sociale Zaken en Werkgelegenheid, namens deze, Mevr.",deels openbaar,
104,"Ik maak het overzicht met de relevante cijfers over 2017, 2018, 2019 en 2020 openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl en is via de volgende link op te zoeken. http://www.rijksoverheid.nl/documenten?trefwoord = &periode-van=&periode- tot=&onderdeel=Ministerie+van+Sociale+Zaken+en + Werkgelegenheid&type=Wob-verzoek Een afschrift van deze beschikking zal worden gezonden aan de belanghebbende(n). Datum: - 7 JULI 2021 Hoogachtend, de Minister van Sociale Zaken en Werkgelegenheid, namens deze, Mevr.",openbaar,
105,Ik maak de gegevensbeschermingseffectbeoordeling (PIA) Wijziging Wet gemeentelijke schuldhulpverlening ten behoeve van de uitwisseling van persoonsgegevens en het Besluit gemeentelijke schuldhulpverlening openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl en is via de volgende link op te zoeken.,openbaar,
106,"Ik maak de notulen van de ministerraad, de besluitenlijsten en de agenda's met betrekking tot de door mij geagendeerde documenten niet openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl en is via de volgende link op te zoeken.",afgewezen,
107,"Ik maak het document, behoudens de daarin opgenomen persoonsgegevens, openbaar. Wijze van openbaarmaking De feitelijke verstrekking van het document blijft echter met een beroep op artikel 6, vijfde lid, van de Wob tijdelijk achterwege. Aangezien een belanghebbende zich mogelijk niet kan verenigen met de inhoud van dit besluit, wordt hij in de gelegenheid gesteld om een bezwaarschrift en een verzoek tot het treffen van een voorlopige voorziening in te dienen. Indien na 2 weken na verzending van dit besluit géén bezwaarschrift en een verzoek om een voorlopige voorziening zijn ingediend, wordt overgegaan tot feitelijke verstrekking van het genoemde document.",deels openbaar,
108,"Ik maak de documenten met volgnummers 1, 2, 7, 8, 9, 11, 15, 16, 18, 19, 22, 24 en 27, behoudens de daarin opgenomen persoonsgegevens, openbaar. De documenten met nummers 3, 4, S, 6, 10, 12, 13, 14, 20, 21, 23, 25, 26 en 29 maak ik in het geheel openbaar. Wijze van openbaarmaking De feitelijke verstrekking van de documenten blijft echter met een beroep op artikel 6, vijfde lid, van de Wob tijdelijk achterwege. Aangezien een belanghebbende zich mogelijk niet kan verenigen met de inhoud van dit besluit, wordt hij in de gelegenheid gesteld om een bezwaarschrift en een verzoek tot het treffen van een voorlopige voorziening in te dienen.",deels openbaar,
109,"Ik maak de documenten met volgnummers 1, 2, 6, 7c, 8, 9 en 10, behoudens de daarin opgenomen persoonsgegevens, openbaar. De documenten met volgnummers 2a, 3a, 3b, 6a, 6b, 6c, 7a en 7b maak ik niet openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl en is via de volgende link op te zoeken. http://www.",deels openbaar,
110,"Ik maak het document van 10 juli 2021, met kenmerk AMS/HA.21.028, behoudens de daarin opgenomen persoonsgegevens, openbaar. Wijze van openbaarmaking De feitelijke verstrekking van het document blijft echter met een beroep op artikel 6, vijfde lid, van de Wob tijdelijk achterwege. Aangezien een belanghebbende zich mogelijk niet kan verenigen met de inhoud van dit besluit, wordt hij in de gelegenheid gesteld om een bezwaarschrift en een verzoek tot het treffen van een voorlopige voorziening in te dienen. Indien na 2 weken na verzending van dit besluit géén bezwaarschrift en een verzoek om een voorlopige voorziening zijn ingediend, wordt overgegaan tot feitelijke verstrekking van het genoemde document.",deels openbaar,
112,"Ik maak het genoemde document, behoudens de daarin opgenomen persoonsgegevens, openbaar. Wijze van openbaarmaking De feitelijke verstrekking van het document blijft echter met een beroep op artikel 6, vijfde lid, van de Wob tijdelijk achterwege. Aangezien een belanghebbende zich mogelijk niet kan verenigen met de inhoud van dit besluit, wordt hij in de gelegenheid gesteld om een bezwaarschrift en een verzoek tot het treffen van een voorlopige voorziening in te dienen. Indien na 2 weken na verzending van dit besluit géén bezwaarschrift en een verzoek om een voorlopige voorziening zijn ingediend, wordt overgegaan tot feitelijke verstrekking van het genoemde document.",deels openbaar,
113,"Ik maak de documenten met volgnummers 1 en 2, behoudens de daarin opgenomen persoonsgegevens, openbaar. Wijze van openbaarmaking De feitelijke verstrekking van de documenten blijft echter met een beroep op artikel 6, vijfde lid, van de Wob tijdelijk achterwege. Aangezien de belanghebbende zich mogelijk niet kan verenigen met de inhoud van dit besluit, wordt hij in de gelegenheid gesteld om een bezwaarschrift en een verzoek tot het treffen van een voorlopige voorziening in te dienen.",deels openbaar,
114,"Ik maak de documenten met volgnummers 2,5, 6, 8, 16, 18, 19, 20, 21, 25, 26, 27, 28, 29, 31 en 36 openbaar. De documenten met volgnummers 1, 3, 7, 9, 10, 11, 12, 13, 14, 15, 17, 22, 23, 24, 32, 33, 34, 35 en 37, behoudens de daarin opgenomen persoonsgegevens, openbaar, met dien verstande dat ik in document 13 een passage niet openbaar maak gelet op de internationale betrekkingen. Het document met volgnummer 30 maak ik niet openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl.",deels openbaar,
115,"Ik maak de brief, behoudens de daarin opgenomen persoonsgegevens, openbaar.",deels openbaar,
116,"Ik maak de documenten met volgnummers 1 t/m 3, behoudens de daarin opgenomen persoonsgegevens, openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl en is via de volgende link op te zoeken. http://www.rijksoverheid.nl/documenten?trefwoord=&periode-van=&periode- tot=&onderdeel =Ministerie+van+Sociale+ Zaken +en+Werkgelegenheid&type=Wob-verzoek Een afschrift van deze beschikking zal worden gezonden aan de belanghebbende(n). Datum: 25-02-2022 Hoogachtend, de Minister van Sociale Zaken en Werkgelegenheid, namens deze, Mevr.",deels openbaar,
117,"Ik maak de documenten met volgnummers 1 tot en met 6, behoudens de hierin opgenomen persoonsgegevens, openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl en is via de volgende link op te zoeken. http://www.rijksoverheid.nl/documenten?trefwoord=&periode-van=&periode- tot=&onderdeel =Ministerie+van+Sociale+ Zaken +en+Werkgelegenheid&type=Wob-verzoek Een afschrift van deze beschikking zal worden gezonden aan de belanghebbende(n). Datum: 14-03-2022 Hoogachtend, de Minister van Sociale Zaken en Werkgelegenheid, namens deze, Mevr.",deels openbaar,
118,"Ik maak het document, met uitzondering van de daarin opgenomen persoonsgegevens, openbaar, Wijze van openbaarmaking De feitelijke verstrekking van het document blijft echter met een beroep op artikel 4:4, vijfde lid, van de Woo tijdelijk achterwege. Aangezien een belanghebbende zich mogelijk niet kan verenigen met de inhoud van dit besluit, wordt hij In de gelegenheid gesteld om een bezwaarschrift en een verzoek tot het treffen van een voorlopige voorziening in te dienen. Indien na 2 weken na verzending van dit besluit géén bezwaarschrift en een verzoek om een voorlopige voorziening zijn ingediend, wordt overgegaan tot feitelijke verstrekking van het genoemde document.",deels openbaar,
121,"Ik heb een zoekslag verricht aan de hand van de door u opgesomde ontvangers en verzenders in uw verzoek. In deze zoekslag heb ik gezocht naar communicatie met deze personen en de minister van Armoedebeleid, Participatie en Pensioenen in onder andere brieven, e-mails, WhatsApp- en SMS-berichten. Ik heb geen door u gevraagde informatie aangetroffen. Om deze reden wijs ik uw verzoek af.",niet aanwezig,
122,"Ik maak het document genaamd ‘Hoe werkt SZW dossier’, d.d. december 2021, integraal openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl en is via de volgende link op te zoeken. http://www.rijksoverheid.nl/documenten?trefwoord=&periode-van=&periode- Een afschrift van deze beschikking zal worden gezonden aan de belanghebbende(n).",openbaar,
124,Ik maak de documenten met volgnummers 1 t/m 4 openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl en is via de volgende link op te zoeken.,openbaar,
126,"Ik maak het document openbaar. Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd worden gepubliceerd op www.rijksoverheid.nl en is via de volgende link op te zoeken. http://www.rijksoverheid.nl/documenten?trefwoord=&periode-van=&periode- tot=&onderdeel=Ministerie+ van +Sociale+ Zaken +en+Werkgelegenheid&type=Wob-verzoek Datum: 10 februari 2022 Hoogachtend, de Minister van Sociale Zaken en Werkgelegenheid, namens deze, Mevr. mr.",openbaar,
127,"Ik heb een zoekslag verricht aan de hand van de termen in de formulering van uw verzoek. De zoekslag heeft plaatsgevonden op directieniveau. Tijdens de zoekslag is gezocht naar beleidsdocumenten waarin wordt besproken of zelfstandige ondernemers recht hebben op een tegemoetkoming en in het geval het antwoord hierop ja is, hoe het inkomen wordt vastgesteld en welke documenten er aangeleverd moeten worden. Hierbij is gezocht in mailboxen en op interne netwerkschijven.",niet aanwezig,
128,"Ik besluit de door u gevraagde informatie openbaar te maken. Op de inventarislijst staat bij de documenten aangegeven dat ze volledig openbaar worden gemaakt. 5. Overwegingen Het Woo-verzoek ziet op de volgende drie procedures: - PAWW sector 4, no.",openbaar,
129,Ik besluit de door u gevraagde agenda afspraken openbaar te maken. Ik licht mijn besluit hieronder toe.,openbaar,
130,"Ik heb besloten aan uw verzoek tegemoet te komen. Wijze van openbaar maken De openbaar gemaakte documenten en dit besluit in beginsel worden geplaatst op www.rijksoverheid.nl, zodat deze voor een ieder beschikbaar zijn.",openbaar,
131,"Ik besluit de door u gevraagde informatie gedeeltelijk openbaar te maken. Ik licht mijn besluit hieronder toe. Inventarisatie documenten Op basis van uw verzoek is er één document aangetroffen, namelijk het Handboek Toeslagen (versie 1 december 2020). Ik hecht eraan ten aanzien van dit document op te merken dat het Handboek een document in ontwikkeling betreft dat aan voortdurende aanpassing onderhevig is, bijvoorbeeld naar aanleiding van nieuwe jurisprudentie of wijzigingen van wet- en regelgeving.",deels openbaar,
132,Ik besluit de documenten (deels) openbaar te maken. Voor een specificatie per document verwijs ik naar de inventarislijst. Voor een toelichting verwijs ik naar het onderdeel Motivering. Informatie die geen betrekking heeft op uw Wob-verzoek Sommige documenten bevatten informatie die niet gerelateerd is aan uw Wob- verzoek.,deels openbaar,
133,"Ik besluit de door u gevraagde inlichtingen onder onderdelen 1, 2 en4 te verstrekken. Voor zover uw Wob-verzoek ziet op de onderdelen 3, 5 en 6 wijs ik deze af. Ik licht mijn besluit hieronder, op basis van de onderdelen van uw Wob- verzoek, toe. Wettelijk kader Uw verzoek om informatie is beoordeeld op grond van de Wob.",deels openbaar,
135,Ik besluit de documenten (deels) openbaar te maken. Voor een specificatie per document verwijs ik naar de inventarislijst. Voor een toelichting verwijs ik naar het onderdeel Motivering. Informatie die geen betrekking heeft op uw Wob-verzoek Sommige documenten bevatten informatie die niet gerelateerd is aan uw Wob- verzoek.,deels openbaar,
137,Ik heb bestoten niet aan uw verzoek tegemoet te komen. Overwegingen Algemene overwegingen Iedereen heeft het recht om overheidsinformatie op te vragen zonder daarbij een reden te hoeven aangeven. Dit staat in artikel 1.1. van de Woo.,afgewezen,
138,"Ik besluit de door u gevraagde inlichtingen openbaar te maken. Ik licht mijn besluit hieronder toe. Derde-belanghebbende Bij de openbaarmaking van de onderstaande inlichtingen speelt het belang van een derde een rol. Deze derde-belanghebbende, de Duitse autoriteiten, is vooraf gevraagd haar mening te geven over de voorgenomen wijze van openbaarmaking van de door u gevraagde gegevens.",openbaar,
139,"Ik besluit de door u gevraagde informatie openbaar te maken, met uitzondering van gegevens die herleidbaar zijn tot personen en/of bepaalde bedrijven. Per document is op de inventarislijst aangegeven welke uitzonderingsgronden zijn toegepast.",deels openbaar,
140,"Ik beslis om alsnog twee additionele documenten openbaar te maken, u treft deze stukken in de bijlage aan. Verderop in deze brief motiveer ik deze aanvullende beslissing. Wettelijk kader Het recht op openbaarmaking dient het publieke belang van een goede en democratische bestuursvoering. Het komt iedere burger in gelijke mate toe.",openbaar,
141,Ik verklaar uw bezwaar gedeeltelijk gegrond. Ik ga alsnog over tot openbaarmaking van (onderdelen van) passages en enkele aanvullende documenten die eerder niet zijn geïnventariseerd bij mijn besluit van 15 februari 2021. Ten aanzien van die onderdelen herroep ik het bestreden besluit. Voor het overige verklaar ik uw bezwaar ongegrond en handhaaf ik het bestreden besluit.,deels openbaar,
142,Ik heb besloten aan uw verzoek tegemoet te komen.,openbaar,
143,"Ik besluit de door u gevraagde informatie openbaar te maken, met uitzondering van gegevens die raken aan de persoonlijke levenssfeer. De naam van een medewerker van mijn ministerie heb ik onleesbaar gemaakt op grond van artikel 5.1, tweede lid, aanhef en onder e. Ik weeg het belang van de bescherming van de persoonlijke levenssfeer zwaarder dan het belang van openbaarheid. De naam van de medewerker heb ik weergegeven met een 'X/.",deels openbaar,
144,"Ik wijs uw verzoek af. Motivering Op grond van artikel 4.1, eerste lid, van de Woo kan eenieder een verzoek om publieke informatie richten tot een onder verantwoordelijkheid van een bestuursorgaan werkzame instelling, dienst of bedrijf. In dat geval beslist het betrokken verantwoordelijke bestuursorgaan op het desbetreffende verzoek. Beoordelingskaders verantwoordelijkheidsrelatie Als een instelling, dienst of bedrijf een Woo-verzoek krijgt waarin de desbetreffende verzoeker betoogt dat die instelling, dienst of dat bedrijf onder verantwoordelijkheid van een bestuursorgaan werkzaam is, moet eerst worden beoordeeld of die verantwoordelijkheidsrelatie er inderdaad is.",afgewezen,
147,"Ik verklaar uw bezwaren gegrond, ervan uitgaande dat de bijgevoegde kennisgroepstandpunten niet kunnen worden aangemerkt als persoonlijke beleidsopvattingen, opgesteld ten behoeve van intern beraad. Hiermee wordt deels teruggekomen op de beslissing op bezwaar van 27 januari 2021. Relevante artikelen/juridisch kader U hebt uw bezwaar ingediend tegen een beslissing op grond van de Wob. Ik behandel uw bezwaar echter met inachtneming van de artikelen uit de Wet open overheid (Woo), die met ingang van 1 mei 2022 in werking is getreden.",deels openbaar,
148,Ik verklaar uw bezwaar gedeeltelijk gegrond. Ik ga alsnog over tot openbaarmaking van (onderdelen van) passages en enkele aanvullende documenten die eerder niet zijn geïnventariseerd bij mijn besluit van 15 februari 2021. Ten aanzien van die onderdelen herroep ik het bestreden besluit. Voor het overige verklaar ik uw bezwaar ongegrond en handhaaf ik het bestreden besluit.,deels openbaar,
149,"Ik heb besloten aan uw verzoek tegemoet te komen. Voor de verdere motivering verwijs ik naar het onderdeel “Overwegingen” van dit besluit. Overwegingen Algemene overwegingen Ingevolge artikel 4.1, zevende lid van de Woo, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in hoofdstuk 5 van de Woo. Het recht op openbaarmaking op grond van de Woo dient uitsluitend het publieke belang van en goede en democratische bestuursvoering.",openbaar,
150,Dit document kan openbaar gemaakt worden. Hieronder geef ik aan welke afweging ik daarbij heb gemaakt. 1. Een memo van 20 april 2022 inzake doelmatigheidsmarge Lucratief Belang situaties.,openbaar,
151,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om verzocht volledig openbaar te maken. 5. Wijze van openbaarmaking De drie documenten worden aan u in de door u verzochte vorm verstrekt. 6.,openbaar,
152,Op basis van uw verzoek is één document aangetroffen. Dit betreft het “Draaiboek pitchmiddag ‘werkdruk-challenge’ op 23 februari 2021”. Ik heb besloten dit document niet openbaar te maken. Voor de motivering hiervan verwijs ik naar het onderdeel ‘Overwegingen’.,afgewezen,
153,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht integraal openbaar te maken. Bij deze informatie zal ik een toelichting verstrekken om de informatie nader te duiden. 4. Wijze van openbaarmaking Het document wordt aan u in de door u verzochte vorm verstrekt.,openbaar,
154,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken. IV. Wijze van openbaarmaking Het document, ‘Aantallen aanvragen voor kwijtscheldingen op medische gronden 2016-2019’, treft u bij dit besluit In kopie aan. Dit besluit en de openbaar gemaakte stukken worden op www.rijksoverheid.nl geplaatst.",openbaar,
155,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken. Bij deze informatie zal ik een toelichting verstrekken om de informatie nader te duiden. 5. Wijze van openbaarmaking U treft het document bij het besluit in kopie aan.,openbaar,
156,"Ik kom aan uw verzoek tegemoet en maak het document bij dezen openbaar. 4. Wijze van openbaarmaking Het document wordt samen met dit besluit digitaal aan u toegezonden. Dit besluit en het stuk dat met dit besluit voor een ieder openbaar wordt, zullen op wvm psscverhe dn worden geplaatst.",openbaar,
157,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht in zijn geheel openbaar te maken. IV. Wijze van openbaarmaking Dit besluit en de documenten die miet dit besluit openbaar worden, worden digitaal aan u toegezonden. Daarnaast worden dit besluit en de twee documenten “Kennisbank Brief verlengen reisrecht ho-studenten” en “Daginstructie Coronamaatregel extra reisrecht”, die met dit besluit voor een ieder openbaar worden, op www.rijksoverheid.nl geplaatst.",openbaar,
158,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken. IV. Ter informatie De afhandeling van klachten, bezwaren maar ook primaire aanvragen waarbij sprake is van een buitenlands inkomen verloopt conform de informatie die opgenomen is in de openbaar gemaakte stukken. Dit is het staande beleid en daar wordt niet van afgeweken.",openbaar,
160,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken, met uitzondering van de daarin vermelde persoonsgegevens en de schoolidentificerende informatie.",deels openbaar,
161,Onze referentie Ik heb besloten document 1 in het geheel openbaar te maken. Tevens heb ik besloten de documenten met nummers 2 tot en met 17 openbaar te maken met uitzondering van de daarin vermelde persoonsgegevens. Voor de motivering verwijs ik naar het onderdeel ‘Overwegingen’ onder 5. van dit besluit.,deels openbaar,
162,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken. Ministerie van Onderwijs, Cultuur en Contact Dienst Uitvoering Onderwijs Afdeling Compliance / Wob, N-803 Postbus 30155 9700 LG Groningen e-mail: wob-verzoeken@duo.al Bezoekadres Kempkensberg 12 9722 T8 Groningen www.duo.nl Uw fax van 22 februari 2022 Onze referentie DFS/ BV/C/WOB/361 33 Informatie bij Bijlage 1. Relevante artikelen uit de Wob 2. _ Uitvoeringsbeleid verlenging diplomatermijn Bezwaar Een belanghebbende kan tegen dit bestuit binnen 6 weken na de dag waarop het besluit hem is toegezonden schriftelijk bezwaar maken.",openbaar,
163,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht in het document “Universitaire bekostiging m.b.t. promoties 2010 t/m 2022” openbaar te maken. 4. Wijze van openbaarmaking en plaatsing op internet Dit besluit en het document “Universitaire bekostiging m.b.t.,openbaar,
165,Ik heb besloten het document met nr. 1 openbaar te maken met uitzondering van enkele (directe) persoonsgegevens. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder ledereen heeft het recht om overheidsinformatie op te kunnen vragen zonder daarbij een reden te hoeven aangeven.,deels openbaar,
166,"Ik besluit hierbij de BTW-convenanten uit 1995, 1998 en 2010 openbaar te maken, met uitzondering van de natte handtekeningen/parafen van de ondertekenaars om misbruik hiervan bij openbaarmaking voor een ieder te voorkomen (artikel 5.1 lid 2 onder e Woo). Het betreft in totaal 4 documenten (2 uit 1995). Verder wil ik erop wijzen dat de Wet open overheid niet van toepassing is op reeds openbare documenten. De BTW-convenanten uit 2018 en 2022 zijn gepubliceerd in de Staatscourant.",deels openbaar,
167,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken. IV. Ter informatie De terugbetalingsregels van een studieschuld en het vaststellen van de draagkracht van een debiteur volgen uit de Wet studiefinanciering 2000. Voor de inhoud van deze wet verwijs ik u naar www.wetten.overheid.nl.,openbaar,
168,"Ik heb besloten de tekst van artikel 1 van de Hoofdovereenkomst Studenten OV- chipkaart, geldend vanaf 1 januari 2010, integraal openbaar te maken.",openbaar,
169,Ik heb besloten de naar aanleiding van uw verzoek uitgedraaide lijst met attributen en kenmerken van de website Leeroverzicht in het geheel openbaar te maken.,openbaar,
170,"Deel A, Stichting Fioretti Teylingen, Duinzigt HAVO te Oegstgeest Ik besluit de documenten met nummers 1 tot en met 8, 10 tot en met 12, 14, 16 en 24 tot en met 26 met de door u gevraagde informatie geheel openbaar te maken. Op de inventarislijst staat bij de documenten aangegeven dat ze volledig openbaar worden gemaakt.",openbaar,
171,"Ik besluit de door u gevraagde informatie uit het document openbaar te maken. Het document bevat daarnaast ook informatie die geen betrekking heeft op de door u gevraagde bestuurlijke aangelegenheid. Om inzichtelijk te maken welke informatie onder uw verzoek valt, is die informatie vetgedrukt in het document (en het overige dus niet). Dienst Uitvoering Onderwijs Ministerie van Onderwijs, Cultuur en Contact Dienst Uitvoering Onderwijs Afdeling Compliance / Woo, N-803 Postbus 30155 9700 LG Groningen e-mail: Bezoekadres Kempkensberg 12 9722 TB Groningen www.duo.nl Uw brief van 19 oktober 2022 Onze referentie DFS/ BV/C/WOO/37279 Informatie bij Bijlage 1.",openbaar,
172,"Ik besluit de documenten met nummers 1, 2 en 3 met de door u gevraagde informatie geheel openbaar te maken. Op de inventarislijst staat bij de documenten aangegeven dat ze volledig openbaar worden gemaakt.",openbaar,
173,Ik besluit de door u gevraagde informatie volledig openbaar te maken. 4. Overwegingen Als eerste wil ik u wijzen op het volgende. Iedereen heeft het recht om overheidsinformatie op te kunnen vragen zonder daarbij een reden te hoeven aangeven.,openbaar,
174,Ik besluit de door u gevraagde informatie openbaar te maken. 4. Ter informatie Als toelichting bij het document wil ik u het volgende meegeven: dit is een overzicht naar aanleiding van de gegevens die doorgegeven worden vanuit SZW. De kolom “Begindatum” geeft de datum aan vanaf wanneer een opleiding of opleider uitgesloten wordt.,openbaar,
175,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht integraal openbaar te maken. Bij deze informatie zal ik een toelichting en context verstrekken om de informatie nader te duiden. 4. Wijze van openbaarmaking De documenten worden aan u in de door u verzochte vorm verstrekt.,openbaar,
176,"Gelet op uw informatiebehoefte en bovenal ook de gecommuniceerde noodzaak hier z.s.m. in te voldoen is de reactie op uw verzoek vooralsnog beperkt tot één e-mail, die direct inhoudelijk integraal! aan u kan worden verstrekt, Ik besluit hierbij dit document openbaar te maken met uitzondering van hierin opgenomen persoonsgegevens (art. 5.1 lid 2 onder e Woo). Toelichting Formeel gezien is uw verzoek breder dan één e-mail en zijn er ongetwijfeld meer documenten bij het ministerie aanwezig die geheel of gedeeltelijk binnen de reikwijdte van uw verzoek vallen.",deels openbaar,
177,Ik verklaar het bezwaarschrift gegrond. Ik herzie het bestreden besluit middels een aanvullende motivering en maak 21 documenten (gedeeltelijk) openbaar met daarbij een aangepaste inventarislijst. Verloop van de procedure Op 15 januari 2020 is door met een beroep op de Wob om informatie verzocht over risico’s voor de veiligheid en (voorgestelde en daadwerkelijk wijzigingen van) vliegprotocollen betreffende het luchtruim van Iran over het tijdvak 27 december 2019 tot en met 15 januari 2020. Een deels overlappend Wob-verzoek is ingediend bij de Nationaal Coördinator Terrorismebestrijding en Veiligheid (hierna: NCTV) vallend onder de verantwoordelijkheid van het ministerie van Justitie en Veiligheid.,deels openbaar,
178,"Gelet op wat hierna wordt overwogen, verklaar ik uw bezwaar gegrond met betrekking tot 31 documenten en heb ik de inventarislijst conform aangepast. Voor het overige handhaaf ik het bestreden besluit onder aanvullende motivering. Verloop van de procedure Het verzoek van de heer Bakker tot openbaarmaking van genoemde documenten is op 3 april 2018 ontvangen. Bij besluit van 13 juli 2018 is het verzoek gedeeltelijk toegewezen.",deels openbaar,
179,"Documenten 25 en 26 zijn reeds openbaar gemaakt op de website van Wageningen University & Research. De link waar u deze documenten kunt vinden, staat in de inventarisatielijst.",openbaar,
180,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken. Reeds openbare document Het gevraagde onder 1 is reeds openbaar. Zie onderdeel ‘wijze van openbaarmaking’ voor de vindplaats van dit document. Algemene overweging: openbaarheid t.a.v.,openbaar,
181,Ik verklaar het bezwaarschrift gegrond. Ik herzie het bestreden besluit met de hierna gegeven aanvullende motivering en handhaaf het besluit voor het overige. Ik maak 15 documenten alsnog (gedeeltelijk) openbaar. Verloop van de procedure Op 10 juli 2020 is door u met een beroep op de Wob om informatie verzocht onder andere over tussen het ministerie en de Europese Commissie gewisselde correspondentie en stukken ten aanzien van het voornemen tot het onderhands gunnen van het hoofdrailnet aan de Nederlandse Spoorwegen (hierna: NS) voor de periode na 2024.,deels openbaar,
182,"Gelet op hetgeen hierna wordt overwogen, verklaar ik uw bezwaar gegrond, herzie ik voor wat betreft vier documenten het bestreden besluit en handhaaf ik het besluit voor het overige. Tevens maak Ik de documenten 32 (gedeeltelijk), 49.1, 86.1 en 104,1 openbaar. Verloop van de procedure Bij brief van 22 januari 2021 is uw bezwaarschrift ontvangen en dit is bevestigd met een brief van 4 februari 2021, waarbij u tevens In de gelegenheid bent gesteld om aan te geven of u van de gelegenheid gebruik wilde maken om telefonisch te worden gehoord.",deels openbaar,
183,Ik heb besloten uw verzoek geheel te honoreren en daarmee het document openbaar te maken. Plaatsing op internet Dit besluit zal geanonimiseerd op www.rijksoverheid.nl worden geplaatst. Ik vertrouw erop u hiermee voldoende te hebben geïnformeerd.,openbaar,
